Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,928187,-,-,-,32.29,-86.42,-6,63,-6,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,3.2.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Dew Point,Pressure,Wind Direction,Surface Albedo,,,,,,
2008,1,1,0,30,0,0,0,1,4,4,1010,268,0.15,,,,,,
2008,1,1,1,30,0,0,0,1.1,4,4,1010,288,0.15,,,,,,
2008,1,1,2,30,0,0,0,1.2000000000000002,4,4,1010,304,0.15,,,,,,
2008,1,1,3,30,0,0,0,1.5,3,2,1010,314,0.15,,,,,,
2008,1,1,4,30,0,0,0,1.5,3,2,1010,315,0.15,,,,,,
2008,1,1,5,30,0,0,0,1.4000000000000001,2,1,1010,316,0.15,,,,,,
2008,1,1,6,30,0,0,0,1.6,2,1,1010,315,0.15,,,,,,
2008,1,1,7,30,99,34,529,2.5,4,0,1010,309,0.15,,,,,,
2008,1,1,8,30,290,55,798,3.6,6,0,1020,316,0.15,,,,,,
2008,1,1,9,30,458,63,917,4.1000000000000005,7,-2,1020,321,0.15,,,,,,
2008,1,1,10,30,574,67,968,4.3,8,-3,1020,314,0.15,,,,,,
2008,1,1,11,30,629,69,988,4.4,8,-3,1020,310,0.15,,,,,,
2008,1,1,12,30,618,68,986,4.4,9,-4,1020,311,0.15,,,,,,
2008,1,1,13,30,541,65,961,4.2,8,-4,1020,312,0.15,,,,,,
2008,1,1,14,30,405,58,900,3.9000000000000004,7,-5,1020,311,0.15,,,,,,
2008,1,1,15,30,226,45,765,3,6,-5,1020,309,0.15,,,,,,
2008,1,1,16,30,40,19,389,2,4,-4,1020,304,0.15,,,,,,
2008,1,1,17,30,0,0,0,1.8,3,-4,1020,301,0.15,,,,,,
2008,1,1,18,30,0,0,0,1.9000000000000001,2,-4,1020,299,0.15,,,,,,
2008,1,1,19,30,0,0,0,1.9000000000000001,2,-3,1020,299,0.15,,,,,,
2008,1,1,20,30,0,0,0,2.1,2,-3,1020,301,0.15,,,,,,
2008,1,1,21,30,0,0,0,2.7,2,-4,1020,303,0.15,,,,,,
2008,1,1,22,30,0,0,0,3.2,1,-4,1020,308,0.15,,,,,,
2008,1,1,23,30,0,0,0,3.3000000000000003,0,-6,1020,313,0.15,,,,,,
2008,1,2,0,30,0,0,0,3.2,0,-7,1020,317,0.15,,,,,,
2008,1,2,1,30,0,0,0,2.8000000000000003,-1,-9,1020,318,0.15,,,,,,
2008,1,2,2,30,0,0,0,2.4000000000000004,-2,-10,1020,317,0.15,,,,,,
2008,1,2,3,30,0,0,0,2.1,-3,-10,1020,316,0.15,,,,,,
2008,1,2,4,30,0,0,0,1.9000000000000001,-3,-11,1020,318,0.15,,,,,,
2008,1,2,5,30,0,0,0,1.8,-4,-11,1020,319,0.15,,,,,,
2008,1,2,6,30,0,0,0,2.3000000000000003,-3,-11,1020,320,0.15,,,,,,
2008,1,2,7,30,105,34,583,3.4000000000000004,-2,-11,1020,320,0.15,,,,,,
2008,1,2,8,30,300,55,837,4.1000000000000005,-1,-12,1020,328,0.15,,,,,,
2008,1,2,9,30,470,65,941,4.1000000000000005,0,-13,1020,332,0.15,,,,,,
2008,1,2,10,30,589,70,990,4.1000000000000005,0,-14,1020,332,0.15,,,,,,
2008,1,2,11,30,645,72,1009,4.1000000000000005,0,-13,1020,331,0.15,,,,,,
2008,1,2,12,30,633,71,1005,4,1,-13,1020,330,0.15,,,,,,
2008,1,2,13,30,554,68,977,3.9000000000000004,1,-13,1020,329,0.15,,,,,,
2008,1,2,14,30,416,61,914,3.7,0,-13,1020,328,0.15,,,,,,
2008,1,2,15,30,234,48,780,2.8000000000000003,0,-13,1020,329,0.15,,,,,,
2008,1,2,16,30,44,20,409,1.7000000000000002,-1,-12,1020,330,0.15,,,,,,
2008,1,2,17,30,0,0,0,1.4000000000000001,-2,-11,1030,332,0.15,,,,,,
2008,1,2,18,30,0,0,0,1.3,-3,-11,1030,334,0.15,,,,,,
2008,1,2,19,30,0,0,0,1.2000000000000002,-4,-11,1030,333,0.15,,,,,,
2008,1,2,20,30,0,0,0,1.1,-4,-10,1030,329,0.15,,,,,,
2008,1,2,21,30,0,0,0,1.2000000000000002,-5,-10,1030,327,0.15,,,,,,
2008,1,2,22,30,0,0,0,1.2000000000000002,-5,-10,1030,328,0.15,,,,,,
2008,1,2,23,30,0,0,0,1.2000000000000002,-6,-10,1030,329,0.15,,,,,,
2008,1,3,0,30,0,0,0,1.1,-6,-10,1030,333,0.15,,,,,,
2008,1,3,1,30,0,0,0,1.1,-6,-10,1030,337,0.15,,,,,,
2008,1,3,2,30,0,0,0,1.1,-6,-10,1030,340,0.15,,,,,,
2008,1,3,3,30,0,0,0,1.1,-6,-10,1030,343,0.15,,,,,,
2008,1,3,4,30,0,0,0,1,-6,-10,1030,342,0.15,,,,,,
2008,1,3,5,30,0,0,0,1,-6,-9,1030,338,0.15,,,,,,
2008,1,3,6,30,0,0,0,1.3,-5,-9,1030,338,0.15,,,,,,
2008,1,3,7,30,103,33,575,1.8,-4,-10,1030,4,0.15,,,,,,
2008,1,3,8,30,296,55,823,1.8,-1,-10,1030,32,0.15,,,,,,
2008,1,3,9,30,464,65,926,1.4000000000000001,1,-10,1030,43,0.15,,,,,,
2008,1,3,10,30,582,72,971,0.9,3,-10,1030,49,0.15,,,,,,
2008,1,3,11,30,637,76,986,0.6000000000000001,4,-10,1030,59,0.15,,,,,,
2008,1,3,12,30,623,79,972,0.4,5,-11,1030,62,0.15,,,,,,
2008,1,3,13,30,544,77,936,0.4,5,-11,1030,54,0.15,,,,,,
2008,1,3,14,30,406,70,861,0.30000000000000004,4,-10,1030,54,0.15,,,,,,
2008,1,3,15,30,123,94,120,0.2,3,-7,1030,67,0.15,,,,,,
2008,1,3,16,30,42,22,338,0.30000000000000004,1,-10,1030,106,0.15,,,,,,
2008,1,3,17,30,0,0,0,0.5,1,-11,1030,145,0.15,,,,,,
2008,1,3,18,30,0,0,0,0.8,0,-11,1030,150,0.15,,,,,,
2008,1,3,19,30,0,0,0,1,0,-10,1030,147,0.15,,,,,,
2008,1,3,20,30,0,0,0,1.1,-1,-8,1030,146,0.15,,,,,,
2008,1,3,21,30,0,0,0,1,-2,-7,1030,145,0.15,,,,,,
2008,1,3,22,30,0,0,0,0.9,-3,-7,1030,144,0.15,,,,,,
2008,1,3,23,30,0,0,0,0.9,-3,-6,1030,142,0.15,,,,,,
2008,1,4,0,30,0,0,0,0.8,-3,-6,1030,140,0.15,,,,,,
2008,1,4,1,30,0,0,0,0.8,-2,-6,1030,137,0.15,,,,,,
2008,1,4,2,30,0,0,0,0.8,-2,-6,1030,134,0.15,,,,,,
2008,1,4,3,30,0,0,0,0.7000000000000001,-2,-5,1030,132,0.15,,,,,,
2008,1,4,4,30,0,0,0,0.7000000000000001,-3,-5,1030,128,0.15,,,,,,
2008,1,4,5,30,0,0,0,0.7000000000000001,-3,-5,1030,121,0.15,,,,,,
2008,1,4,6,30,0,0,0,1.1,-3,-6,1030,113,0.15,,,,,,
2008,1,4,7,30,96,34,507,1.5,-1,-6,1030,111,0.15,,,,,,
2008,1,4,8,30,284,57,774,1.8,2,-6,1030,110,0.15,,,,,,
2008,1,4,9,30,450,68,885,1.8,5,-7,1030,134,0.15,,,,,,
2008,1,4,10,30,568,73,941,1.4000000000000001,6,-8,1030,148,0.15,,,,,,
2008,1,4,11,30,625,74,965,1.3,7,-8,1020,154,0.15,,,,,,
2008,1,4,12,30,614,73,964,1.3,8,-7,1020,149,0.15,,,,,,
