Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,799542,-,-,-,34.73,-92.22,-6,73,-6,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,3.2.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Dew Point,Pressure,Wind Direction,Surface Albedo,,,,,,
2015,1,1,0,30,0,0,0,0.6000000000000001,-1,-5,1020,165,0.13,,,,,,
2015,1,1,1,30,0,0,0,0.4,0,-5,1010,192,0.13,,,,,,
2015,1,1,2,30,0,0,0,0.30000000000000004,0,-4,1010,210,0.13,,,,,,
2015,1,1,3,30,0,0,0,0.30000000000000004,0,-4,1010,203,0.13,,,,,,
2015,1,1,4,30,0,0,0,0.30000000000000004,0,-4,1010,207,0.13,,,,,,
2015,1,1,5,30,0,0,0,0.2,0,-4,1010,242,0.13,,,,,,
2015,1,1,6,30,0,0,0,0.1,0,-4,1010,269,0.13,,,,,,
2015,1,1,7,30,8,8,0,0.1,0,-3,1010,215,0.13,,,,,,
2015,1,1,8,30,64,64,0,0.1,2,-4,1010,274,0.13,,,,,,
2015,1,1,9,30,92,92,0,0.2,3,-4,1010,227,0.13,,,,,,
2015,1,1,10,30,26,26,0,0.30000000000000004,3,-3,1010,238,0.13,,,,,,
2015,1,1,11,30,9,9,0,0.30000000000000004,2,-1,1010,252,0.13,,,,,,
2015,1,1,12,30,46,46,0,0.2,2,0,1010,207,0.13,,,,,,
2015,1,1,13,30,171,168,5,0.2,2,0,1010,184,0.13,,,,,,
2015,1,1,14,30,99,99,0,0.2,1,0,1010,177,0.13,,,,,,
2015,1,1,15,30,63,63,0,0.2,1,0,1010,174,0.13,,,,,,
2015,1,1,16,30,25,25,0,0.2,0,0,1010,137,0.13,,,,,,
2015,1,1,17,30,0,0,0,0.2,0,0,1010,108,0.13,,,,,,
2015,1,1,18,30,0,0,0,0.2,1,0,1010,105,0.13,,,,,,
2015,1,1,19,30,0,0,0,0.2,1,0,1010,104,0.13,,,,,,
2015,1,1,20,30,0,0,0,0.2,1,0,1010,101,0.13,,,,,,
2015,1,1,21,30,0,0,0,0.2,1,0,1010,99,0.13,,,,,,
2015,1,1,22,30,0,0,0,0.1,1,1,1010,96,0.13,,,,,,
2015,1,1,23,30,0,0,0,0.1,1,1,1010,85,0.13,,,,,,
2015,1,2,0,30,0,0,0,0.1,1,1,1010,22,0.13,,,,,,
2015,1,2,1,30,0,0,0,0.2,1,1,1010,41,0.13,,,,,,
2015,1,2,2,30,0,0,0,0.2,1,1,1010,56,0.13,,,,,,
2015,1,2,3,30,0,0,0,0.2,1,1,1010,60,0.13,,,,,,
2015,1,2,4,30,0,0,0,0.30000000000000004,1,1,1010,55,0.13,,,,,,
2015,1,2,5,30,0,0,0,0.30000000000000004,1,1,1010,49,0.13,,,,,,
2015,1,2,6,30,0,0,0,0.30000000000000004,1,1,1010,46,0.13,,,,,,
2015,1,2,7,30,1,1,0,0.30000000000000004,1,1,1010,42,0.13,,,,,,
2015,1,2,8,30,71,71,0,0.4,2,1,1010,39,0.13,,,,,,
2015,1,2,9,30,100,100,0,0.4,2,2,1010,45,0.13,,,,,,
2015,1,2,10,30,194,181,28,0.5,3,2,1010,55,0.13,,,,,,
2015,1,2,11,30,104,104,0,0.5,5,3,1010,62,0.13,,,,,,
2015,1,2,12,30,20,20,0,0.6000000000000001,6,4,1010,72,0.13,,,,,,
2015,1,2,13,30,19,19,0,0.5,6,5,1010,80,0.13,,,,,,
2015,1,2,14,30,157,151,16,0.4,7,5,1010,85,0.13,,,,,,
2015,1,2,15,30,59,59,0,0.30000000000000004,6,5,1010,78,0.13,,,,,,
2015,1,2,16,30,24,24,0,0.30000000000000004,5,4,1010,61,0.13,,,,,,
2015,1,2,17,30,0,0,0,0.30000000000000004,5,4,1010,58,0.13,,,,,,
2015,1,2,18,30,0,0,0,0.4,5,4,1010,63,0.13,,,,,,
2015,1,2,19,30,0,0,0,0.4,5,4,1000,72,0.13,,,,,,
2015,1,2,20,30,0,0,0,0.4,5,4,1000,77,0.13,,,,,,
2015,1,2,21,30,0,0,0,0.30000000000000004,5,4,1000,80,0.13,,,,,,
2015,1,2,22,30,0,0,0,0.2,5,4,1000,104,0.13,,,,,,
2015,1,2,23,30,0,0,0,0.2,5,4,1000,102,0.13,,,,,,
2015,1,3,0,30,0,0,0,0.30000000000000004,5,4,1000,91,0.13,,,,,,
2015,1,3,1,30,0,0,0,0.30000000000000004,6,6,1000,87,0.13,,,,,,
2015,1,3,2,30,0,0,0,0.30000000000000004,7,6,1000,131,0.13,,,,,,
2015,1,3,3,30,0,0,0,0.30000000000000004,8,7,1000,166,0.13,,,,,,
2015,1,3,4,30,0,0,0,0.2,8,7,1000,192,0.13,,,,,,
2015,1,3,5,30,0,0,0,0.1,8,7,1000,209,0.13,,,,,,
2015,1,3,6,30,0,0,0,0.1,8,8,1000,244,0.13,,,,,,
2015,1,3,7,30,0,0,0,0.2,8,8,1000,282,0.13,,,,,,
2015,1,3,8,30,43,43,0,0.4,8,8,1000,284,0.13,,,,,,
2015,1,3,9,30,43,43,0,0.4,10,9,1000,283,0.13,,,,,,
2015,1,3,10,30,100,100,0,0.4,11,9,1000,264,0.13,,,,,,
2015,1,3,11,30,103,103,0,0.5,12,10,1000,240,0.13,,,,,,
2015,1,3,12,30,184,181,6,0.4,12,10,1000,233,0.13,,,,,,
2015,1,3,13,30,126,126,0,0.4,12,10,1000,238,0.13,,,,,,
2015,1,3,14,30,173,160,31,0.4,12,10,1000,239,0.13,,,,,,
2015,1,3,15,30,4,4,0,0.30000000000000004,11,11,1000,237,0.13,,,,,,
2015,1,3,16,30,1,1,0,0.2,9,9,1000,236,0.13,,,,,,
2015,1,3,17,30,0,0,0,0.2,8,8,1000,239,0.13,,,,,,
2015,1,3,18,30,0,0,0,0.30000000000000004,8,8,1000,238,0.13,,,,,,
2015,1,3,19,30,0,0,0,0.5,8,8,1000,246,0.13,,,,,,
2015,1,3,20,30,0,0,0,0.6000000000000001,7,7,1000,255,0.13,,,,,,
2015,1,3,21,30,0,0,0,0.6000000000000001,7,6,1000,262,0.13,,,,,,
2015,1,3,22,30,0,0,0,0.5,6,5,1000,267,0.13,,,,,,
2015,1,3,23,30,0,0,0,0.30000000000000004,5,4,1000,264,0.13,,,,,,
2015,1,4,0,30,0,0,0,0.30000000000000004,3,2,1000,252,0.13,,,,,,
2015,1,4,1,30,0,0,0,0.30000000000000004,3,2,1000,241,0.13,,,,,,
2015,1,4,2,30,0,0,0,0.30000000000000004,2,2,1000,242,0.13,,,,,,
2015,1,4,3,30,0,0,0,0.30000000000000004,2,2,1000,249,0.13,,,,,,
2015,1,4,4,30,0,0,0,0.4,2,2,1010,254,0.13,,,,,,
2015,1,4,5,30,0,0,0,0.6000000000000001,2,2,1010,266,0.13,,,,,,
2015,1,4,6,30,0,0,0,0.7000000000000001,2,2,1010,283,0.13,,,,,,
2015,1,4,7,30,15,13,65,0.9,1,0,1010,294,0.13,,,,,,
2015,1,4,8,30,76,74,10,1,1,-1,1010,299,0.13,,,,,,
2015,1,4,9,30,171,145,73,1,1,-3,1010,301,0.13,,,,,,
2015,1,4,10,30,189,178,23,1.1,2,-4,1010,301,0.13,,,,,,
2015,1,4,11,30,260,227,62,1,3,-5,1010,303,0.13,,,,,,
2015,1,4,12,30,583,80,937,1,3,-5,1010,308,0.13,,,,,,
2015,1,4,13,30,536,74,928,1,4,-5,1010,313,0.13,,,,,,
2015,1,4,14,30,427,65,884,0.9,3,-5,1020,318,0.13,,,,,,
2015,1,4,15,30,269,53,777,0.7000000000000001,2,-6,1020,322,0.13,,,,,,
2015,1,4,16,30,89,31,520,0.5,0,-5,1020,328,0.13,,,,,,
2015,1,4,17,30,0,0,0,0.4,0,-5,1020,336,0.13,,,,,,
2015,1,4,18,30,0,0,0,0.30000000000000004,-1,-6,1020,343,0.13,,,,,,
2015,1,4,19,30,0,0,0,0.30000000000000004,-2,-6,1020,347,0.13,,,,,,
2015,1,4,20,30,0,0,0,0.30000000000000004,-3,-7,1020,348,0.13,,,,,,
2015,1,4,21,30,0,0,0,0.30000000000000004,-4,-7,1020,346,0.13,,,,,,
2015,1,4,22,30,0,0,0,0.30000000000000004,-4,-8,1020,343,0.13,,,,,,
2015,1,4,23,30,0,0,0,0.30000000000000004,-5,-8,1020,342,0.13,,,,,,
2015,1,5,0,30,0,0,0,0.30000000000000004,-5,-8,1020,344,0.13,,,,,,
2015,1,5,1,30,0,0,0,0.30000000000000004,-5,-8,1020,350,0.13,,,,,,
2015,1,5,2,30,0,0,0,0.30000000000000004,-5,-8,1020,357,0.13,,,,,,
2015,1,5,3,30,0,0,0,0.2,-5,-8,1020,3,0.13,,,,,,
2015,1,5,4,30,0,0,0,0.2,-5,-8,1020,7,0.13,,,,,,
2015,1,5,5,30,0,0,0,0.2,-5,-8,1030,12,0.13,,,,,,
2015,1,5,6,30,0,0,0,0.30000000000000004,-5,-8,1030,18,0.13,,,,,,
2015,1,5,7,30,19,12,262,0.4,-4,-9,1030,28,0.13,,,,,,
2015,1,5,8,30,185,42,698,0.5,-2,-11,1030,49,0.13,,,,,,
2015,1,5,9,30,356,56,850,0.4,-1,-11,1030,63,0.13,,,,,,
2015,1,5,10,30,363,169,420,0.30000000000000004,0,-11,1030,79,0.13,,,,,,
2015,1,5,11,30,448,178,514,0.30000000000000004,0,-10,1020,95,0.13,,,,,,
2015,1,5,12,30,478,155,600,0.30000000000000004,1,-9,1020,112,0.13,,,,,,
2015,1,5,13,30,532,66,933,0.30000000000000004,2,-9,1020,128,0.13,,,,,,
2015,1,5,14,30,424,60,885,0.4,2,-8,1020,141,0.13,,,,,,
2015,1,5,15,30,268,51,775,0.4,1,-7,1020,147,0.13,,,,,,
2015,1,5,16,30,91,30,526,0.4,-1,-4,1020,138,0.13,,,,,,
2015,1,5,17,30,0,0,0,0.4,-3,-6,1020,138,0.13,,,,,,
2015,1,5,18,30,0,0,0,0.30000000000000004,-3,-6,1020,144,0.13,,,,,,
2015,1,5,19,30,0,0,0,0.30000000000000004,-3,-6,1020,153,0.13,,,,,,
2015,1,5,20,30,0,0,0,0.2,-3,-6,1010,164,0.13,,,,,,
2015,1,5,21,30,0,0,0,0.2,-3,-6,1010,175,0.13,,,,,,
2015,1,5,22,30,0,0,0,0.2,-3,-5,1010,196,0.13,,,,,,
2015,1,5,23,30,0,0,0,0.2,-3,-5,1010,211,0.13,,,,,,
2015,1,6,0,30,0,0,0,0.2,-3,-5,1010,226,0.13,,,,,,
2015,1,6,1,30,0,0,0,0.2,-3,-5,1010,233,0.13,,,,,,
2015,1,6,2,30,0,0,0,0.2,-3,-4,1010,240,0.13,,,,,,
2015,1,6,3,30,0,0,0,0.2,-3,-4,1010,247,0.13,,,,,,
2015,1,6,4,30,0,0,0,0.30000000000000004,-3,-4,1010,249,0.13,,,,,,
2015,1,6,5,30,0,0,0,0.2,-2,-4,1010,250,0.13,,,,,,
2015,1,6,6,30,0,0,0,0.2,-2,-3,1010,254,0.13,,,,,,
2015,1,6,7,30,18,12,207,0.30000000000000004,-1,-3,1020,257,0.13,,,,,,
2015,1,6,8,30,175,43,645,0.30000000000000004,1,-2,1020,252,0.13,,,,,,
